 Procedimentos hospitalares do SUS - por local de residência - Brasil
Óbitos por Município e Subgrupo proced.
Período:Jul-Set/2022
"Município";"0201 Coleta de material";"0209 Diagnóstico por endoscopia";"0211 Métodos diagnósticos em especialidades";"0301 Consultas / Atendimentos / Acompanhamentos";"0303 Tratamentos clínicos (outras especialidades)";"0304 Tratamento em oncologia";"0305 Tratamento em nefrologia";"0308 Tratamento de lesões, envenenamentos e outros, decorrentes de causas externas";"0310 Parto e nascimento";"0401 Pequenas cirurgias e cirurgias de pele, tecido subcutâneo e mucosa";"0402 Cirurgia de glândulas endócrinas";"0403 Cirurgia do sistema nervoso central e periférico";"0404 Cirurgia das vias aéreas superiores, da face, da cabeça e do pescoço";"0405 Cirurgia do aparelho da visão";"0406 Cirurgia do aparelho circulatório";"0407 Cirurgia do aparelho digestivo, orgãos anexos e parede abdominal";"0408 Cirurgia do sistema osteomuscular";"0409 Cirurgia do aparelho geniturinário";"0410 Cirurgia de mama";"0411 Cirurgia obstétrica";"0412 Cirurgia torácica";"0413 Cirurgia reparadora";"0414 Bucomaxilofacial";"0415 Outras cirurgias";"0416 Cirurgia em oncologia";"0504 Processamento de tecidos para transplante";"0505 Transplante de orgãos, tecidos e células";"0506 Acompanhamento e intercorrências no pré e pós-transplante";"Total"
"412200 RIO AZUL";-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;8
"412210 RIO BOM";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;3
"412215 RIO BONITO DO IGUACU";-;-;-;-;5;1;2;2;1;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;13
"412217 RIO BRANCO DO IVAI";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412220 RIO BRANCO DO SUL";-;2;-;-;21;4;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;32
"412230 RIO NEGRO";-;-;-;-;18;4;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;25
"412240 ROLANDIA";-;-;-;-;52;8;2;-;-;-;-;-;-;-;3;2;1;-;-;-;1;-;-;4;-;-;-;-;73
"412250 RONCADOR";-;-;-;-;9;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"412260 RONDON";-;-;-;-;7;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"412265 ROSARIO DO IVAI";-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;5
"412270 SABAUDIA";-;-;-;-;3;2;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;7
"412280 SALGADO FILHO";-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"412290 SALTO DO ITARARE";-;-;-;2;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412300 SALTO DO LONTRA";-;-;-;1;6;2;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"412310 SANTA AMELIA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;7
"412320 SANTA CECILIA DO PAVAO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"412330 SANTA CRUZ DE MONTE CASTELO";-;-;-;1;5;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"412340 SANTA FE";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;7
"412350 SANTA HELENA";-;-;-;-;26;3;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;33
"412360 SANTA INES";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412370 SANTA ISABEL DO IVAI";-;-;-;-;6;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;11
"412380 SANTA IZABEL DO OESTE";-;-;-;-;4;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;7
"412382 SANTA LUCIA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"412385 SANTA MARIA DO OESTE";-;-;-;-;11;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;13
"412390 SANTA MARIANA";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"412395 SANTA MONICA";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412400 SANTANA DO ITARARE";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"412402 SANTA TEREZA DO OESTE";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;8
"412405 SANTA TEREZINHA DE ITAIPU";1;-;-;1;12;2;1;-;-;-;-;1;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;21
"412410 SANTO ANTONIO DA PLATINA";-;-;-;-;44;2;2;-;-;-;-;1;-;-;3;-;1;-;-;-;-;-;-;2;1;-;-;-;56
"412420 SANTO ANTONIO DO CAIUA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412430 SANTO ANTONIO DO PARAISO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"412440 SANTO ANTONIO DO SUDOESTE";-;-;-;-;10;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;13
"412450 SANTO INACIO";-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"412460 SAO CARLOS DO IVAI";-;-;-;3;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"412470 SAO JERONIMO DA SERRA";-;-;-;-;9;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;11
"412480 SAO JOAO";-;-;-;-;9;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;11
"412490 SAO JOAO DO CAIUA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412500 SAO JOAO DO IVAI";-;-;-;-;13;3;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;19
"412510 SAO JOAO DO TRIUNFO";-;1;-;1;2;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;10
"412520 SAO JORGE D'OESTE";-;-;-;-;11;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;14
"412530 SAO JORGE DO IVAI";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"412535 SAO JORGE DO PATROCINIO";-;-;-;1;3;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;7
"412540 SAO JOSE DA BOA VISTA";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412545 SAO JOSE DAS PALMEIRAS";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6
"412550 SAO JOSE DOS PINHAIS";1;-;1;2;119;30;12;3;-;-;-;4;1;-;8;6;2;1;-;-;11;-;-;20;1;-;-;-;222
"412555 SAO MANOEL DO PARANA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"412560 SAO MATEUS DO SUL";-;-;-;-;21;7;1;2;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;-;-;-;-;-;34
"412570 SAO MIGUEL DO IGUACU";-;-;-;1;11;2;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;19
"412575 SAO PEDRO DO IGUACU";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"412580 SAO PEDRO DO IVAI";-;-;-;-;11;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;15
"412590 SAO PEDRO DO PARANA";-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412600 SAO SEBASTIAO DA AMOREIRA";-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;9
"412610 SAO TOME";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412620 SAPOPEMA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;5
"412625 SARANDI";-;-;-;1;43;7;1;-;-;-;-;1;-;-;2;-;2;-;-;-;2;-;-;6;-;-;1;1;67
"412627 SAUDADE DO IGUACU";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"412630 SENGES";-;-;-;-;5;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;9
"412635 SERRANOPOLIS DO IGUACU";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;9
"412640 SERTANEJA";-;-;-;-;8;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"412650 SERTANOPOLIS";-;-;-;-;14;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;19
"412660 SIQUEIRA CAMPOS";-;-;-;-;13;1;2;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;20
"412667 TAMARANA";-;-;-;-;7;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;13
"412670 TAMBOARA";-;-;-;2;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;11
"412680 TAPEJARA";-;-;-;-;13;1;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;19
"412690 TAPIRA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412700 TEIXEIRA SOARES";-;-;-;-;10;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;12
"412710 TELEMACO BORBA";-;-;-;-;57;3;2;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;5;-;-;-;-;72
"412720 TERRA BOA";-;-;-;-;23;3;-;-;-;-;-;1;4;-;-;1;-;-;-;-;1;-;-;4;-;-;-;-;37
"412730 TERRA RICA";-;-;-;3;10;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;17
"412740 TERRA ROXA";-;-;-;-;9;5;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;17
"412750 TIBAGI";-;-;-;3;4;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;9
"412760 TIJUCAS DO SUL";-;-;-;-;7;1;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;11
"412770 TOLEDO";-;-;-;-;81;3;2;5;1;-;-;5;1;-;1;2;-;-;-;-;3;-;-;11;1;-;-;-;116
"412780 TOMAZINA";-;-;-;-;12;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;15
"412785 TRES BARRAS DO PARANA";-;-;-;-;12;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"412788 TUNAS DO PARANA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"412790 TUNEIRAS DO OESTE";-;-;-;-;7;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;13
"412795 TUPASSI";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412796 TURVO";-;-;-;5;7;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;15
"412800 UBIRATA";-;-;-;-;20;-;1;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;25
"412810 UMUARAMA";-;-;-;3;67;29;4;2;-;-;-;2;2;-;3;4;2;-;-;-;4;-;-;11;-;-;1;1;135
"412820 UNIAO DA VITORIA";-;-;-;-;46;6;5;-;-;-;-;1;2;-;-;1;-;-;-;-;4;-;-;1;1;-;-;-;67
"412830 UNIFLOR";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"412840 URAI";-;-;-;-;11;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;14
"412850 WENCESLAU BRAZ";-;-;-;-;26;1;1;-;-;-;-;-;-;-;-;2;1;-;-;-;1;-;-;1;-;-;-;-;33
"412853 VENTANIA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;1;-;-;-;10
"412855 VERA CRUZ DO OESTE";-;-;-;-;6;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"412860 VERE";-;-;-;-;3;3;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;10
"412862 ALTO PARAISO";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"412863 DOUTOR ULYSSES";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;4
"412865 VIRMOND";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"412870 VITORINO";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;8
"412880 XAMBRE";-;-;-;-;7;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;10
"420005 ABDON BATISTA";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420010 ABELARDO LUZ";-;-;-;-;7;-;3;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;13
"420020 AGROLANDIA";-;-;-;-;4;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;7
"420030 AGRONOMICA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"420040 AGUA DOCE";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420050 AGUAS DE CHAPECO";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"420055 AGUAS FRIAS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420060 AGUAS MORNAS";-;-;-;-;6;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8
"420070 ALFREDO WAGNER";-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"420075 ALTO BELA VISTA";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420080 ANCHIETA";-;-;-;-;7;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;10
"420090 ANGELINA";-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;6
"420100 ANITA GARIBALDI";-;-;-;-;11;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;16
"420110 ANITAPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420120 ANTONIO CARLOS";-;-;-;-;7;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;10
"420125 APIUNA";-;-;-;-;5;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;2;-;-;-;-;11
"420127 ARABUTA";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;5
"420130 ARAQUARI";-;-;-;1;8;4;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;18
"420140 ARARANGUA";-;-;-;7;38;8;-;-;-;-;-;-;6;-;1;-;1;-;-;-;1;-;-;7;-;-;-;-;69
"420150 ARMAZEM";-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"420160 ARROIO TRINTA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2
"420165 ARVOREDO";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420170 ASCURRA";-;-;-;-;5;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;8
"420180 ATALANTA";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420190 AURORA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;5
"420195 BALNEARIO ARROIO DO SILVA";-;-;-;1;12;4;1;-;-;-;-;-;2;-;1;-;1;-;-;-;-;-;-;2;-;-;-;-;24
"420200 BALNEARIO CAMBORIU";1;-;-;-;35;13;3;1;-;-;-;-;-;-;3;1;1;-;-;-;4;-;-;4;1;-;-;-;67
"420205 BALNEARIO BARRA DO SUL";-;-;-;-;10;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;14
"420207 BALNEARIO GAIVOTA";-;-;-;2;12;2;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;2;-;-;-;-;20
"420208 BANDEIRANTE";-;-;-;2;4;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"420209 BARRA BONITA";-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"420210 BARRA VELHA";-;-;-;-;13;6;1;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;4;-;-;-;-;27
"420213 BELA VISTA DO TOLDO";-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;6
"420215 BELMONTE";-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"420220 BENEDITO NOVO";-;-;-;1;6;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;12
"420230 BIGUACU";-;-;-;5;43;6;3;-;-;-;-;1;-;-;1;2;-;1;-;-;2;-;-;3;-;-;-;1;68
"420240 BLUMENAU";-;1;-;14;165;29;10;2;-;-;-;4;-;-;9;10;4;1;-;-;11;1;-;11;3;-;-;1;276
"420243 BOCAINA DO SUL";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1
"420245 BOMBINHAS";-;-;-;-;6;4;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;13
"420250 BOM JARDIM DA SERRA";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420253 BOM JESUS";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"420257 BOM JESUS DO OESTE";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420260 BOM RETIRO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"420270 BOTUVERA";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420280 BRACO DO NORTE";-;1;-;-;19;6;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;2;-;-;-;-;30
"420285 BRACO DO TROMBUDO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2
"420287 BRUNOPOLIS";-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;7
"420290 BRUSQUE";-;-;-;-;56;6;1;-;-;-;-;-;-;-;-;1;-;2;-;-;2;1;-;5;-;-;-;-;74
"420300 CACADOR";-;1;-;-;42;4;3;-;-;-;-;1;2;-;1;3;1;-;-;-;5;-;-;8;-;-;-;-;71
"420310 CAIBI";-;-;-;-;5;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;10
"420315 CALMON";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;3
"420320 CAMBORIU";-;-;-;-;34;8;4;1;-;-;-;1;-;-;1;-;-;-;-;-;1;-;-;5;-;-;-;-;55
"420325 CAPAO ALTO";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;4
"420330 CAMPO ALEGRE";-;-;-;-;10;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;13
"420340 CAMPO BELO DO SUL";-;-;-;-;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"420350 CAMPO ERE";-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"420360 CAMPOS NOVOS";-;-;-;-;37;2;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;43
"420370 CANELINHA";-;-;-;-;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;7
"420380 CANOINHAS";-;1;-;-;39;9;3;-;-;-;-;-;-;-;2;1;1;-;-;-;2;-;-;10;1;-;-;-;69
"420390 CAPINZAL";-;-;-;-;9;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;2;1;-;-;-;18
"420395 CAPIVARI DE BAIXO";-;-;-;-;18;8;1;2;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;34
"420400 CATANDUVAS";-;-;-;2;6;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;13
"420410 CAXAMBU DO SUL";-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;4
"420415 CELSO RAMOS";-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420417 CERRO NEGRO";-;-;-;-;3;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;5
"420419 CHAPADAO DO LAGEADO";-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4
"420420 CHAPECO";-;1;-;1;114;12;4;1;-;-;-;3;1;-;5;5;2;2;-;-;14;-;-;12;1;-;-;-;178
"420425 COCAL DO SUL";-;-;-;1;13;4;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;20
"420430 CONCORDIA";-;-;-;-;32;4;3;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;3;-;-;-;-;44
"420435 CORDILHEIRA ALTA";1;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"420440 CORONEL FREITAS";-;-;-;-;13;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;17
"420450 CORUPA";-;-;-;-;5;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;2;-;-;-;-;12
"420455 CORREIA PINTO";-;-;-;-;13;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;1;-;-;-;-;19
"420460 CRICIUMA";-;-;-;2;136;27;3;1;-;1;-;1;1;-;11;4;2;1;-;-;7;-;-;18;-;-;-;-;215
"420470 CUNHA PORA";-;-;-;-;11;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;16
"420475 CUNHATAI";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420480 CURITIBANOS";-;-;-;-;39;3;5;-;-;-;-;1;-;-;-;2;5;-;-;-;-;-;-;1;-;-;-;-;56
"420490 DESCANSO";-;-;-;-;5;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;7
"420500 DIONISIO CERQUEIRA";-;-;-;1;16;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;23
"420510 DONA EMMA";-;-;-;-;2;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5
"420515 DOUTOR PEDRINHO";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;8
"420517 ENTRE RIOS";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;4
"420519 ERMO";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"420520 ERVAL VELHO";-;-;-;-;4;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;8
"420530 FAXINAL DOS GUEDES";-;-;-;-;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;10
"420535 FLOR DO SERTAO";-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"420540 FLORIANOPOLIS";-;1;-;13;143;32;2;-;-;-;-;1;-;-;14;7;8;1;1;1;4;1;-;13;1;-;-;-;243
"420543 FORMOSA DO SUL";-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"420545 FORQUILHINHA";-;-;-;-;14;5;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;3;-;-;-;-;25
